,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,stick_left,stick_left,stick_left,stick_left,stick_left,stick_left,stick_left,stick_left:Marker1,stick_left:Marker1,stick_left:Marker1,stick_right:Marker1,stick_right:Marker1,stick_right:Marker1,stick_left:Marker2,stick_left:Marker2,stick_left:Marker2,stick_right:Marker2,stick_right:Marker2,stick_right:Marker2,stick_left:Marker3,stick_left:Marker3,stick_left:Marker3,stick_left:Marker4,stick_left:Marker4,stick_left:Marker4,stick_right:Marker4,stick_right:Marker4,stick_right:Marker4,Unlabeled 1021,Unlabeled 1021,Unlabeled 1021,Unlabeled 1022,Unlabeled 1022,Unlabeled 1022,Unlabeled 1025,Unlabeled 1025,Unlabeled 1025,Unlabeled 1026,Unlabeled 1026,Unlabeled 1026,Unlabeled 1028,Unlabeled 1028,Unlabeled 1028,Unlabeled 1029,Unlabeled 1029,Unlabeled 1029,Unlabeled 1030,Unlabeled 1030,Unlabeled 1030,Unlabeled 1032,Unlabeled 1032,Unlabeled 1032
,,"554EA255773611EAC7808BD7B5C2AB81","554EA255773611EAC7808BD7B5C2AB81","554EA255773611EAC7808BD7B5C2AB81","554EA255773611EAC7808BD7B5C2AB81","554EA255773611EAC7808BD7B5C2AB81","554EA255773611EAC7808BD7B5C2AB81","554EA255773611EAC7808BD7B5C2AB81","C35D0","C35D0","C35D0","C3640","C3640","C3640","C35F0","C35F0","C35F0","C3700","C3700","C3700","C36A0","C36A0","C36A0","C3680","C3680","C3680","C35B0","C35B0","C35B0","C3650","C3650","C3650","C3670","C3670","C3670","C36D0","C36D0","C36D0","C36E0","C36E0","C36E0","C3620","C3620","C3620","C3660","C3660","C3660","C36F0","C36F0","C36F0","C3710","C3710","C3710"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
850,7.083333,0.734826,0.582818,0.135839,0.319220,0.151384,0.081610,0.299653,0.161830,0.094831,0.334647,,,,0.098071,0.098879,0.287540,,,,0.147803,0.073781,0.277511,0.195348,0.060155,0.288487,,,,,,,,,,,,,0.542417,-0.219972,0.270928,0.558406,-0.189633,0.265236,0.598154,-0.146703,0.259505,,,,,,
851,7.091667,0.731210,0.583795,0.127943,0.328856,0.153159,0.080615,0.306927,0.163501,0.095043,0.341463,,,,0.099816,0.097831,0.294160,,,,0.149532,0.072408,0.284894,0.197024,0.059051,0.296294,,,,,,,,,,,,,0.542533,-0.213566,0.282458,0.556819,-0.182212,0.277914,0.594118,-0.137116,0.273759,,,,,,
852,7.100000,0.729204,0.584007,0.119661,0.335974,0.155154,0.079152,0.314542,0.165546,0.094547,0.348603,,,,0.101727,0.096524,0.301394,,,,0.151371,0.070676,0.292584,0.198832,0.057435,0.304210,,,,,,,,,,,,,0.542791,-0.207326,0.294325,0.555402,-0.175104,0.290942,,,,0.610978,-0.193934,0.303191,,,
853,7.108333,0.728960,0.583244,0.110731,0.340856,0.157477,0.077251,0.322506,0.168007,0.093426,0.356120,,,,0.103929,0.094900,0.309202,,,,0.153407,0.068509,0.300616,0.200794,0.055248,0.312214,,,,,,,,,,,,,0.543294,-0.201256,0.306408,0.554261,-0.168370,0.304227,,,,,,,,,
854,7.116667,0.730887,0.581037,0.101108,0.343479,0.160268,0.075024,0.330822,0.171077,0.091695,0.363982,,,,0.106606,0.093241,0.317644,,,,0.155799,0.066090,0.308957,0.203073,0.052541,0.320361,,,,,,,,,,,,,0.544169,-0.195417,0.318643,0.553384,-0.161970,0.317679,,,,0.610773,-0.175683,0.329416,,,
855,7.125000,0.734304,0.577898,0.090860,0.344349,0.163600,0.072556,0.339470,0.174876,0.089488,0.372181,,,,0.109878,0.091567,0.326605,,,,0.158571,0.063480,0.317679,0.205737,0.049408,0.328638,,,,,,,,,,,,,0.546978,-0.191602,0.330940,0.552887,-0.155975,0.331261,,,,0.610982,-0.167536,0.342729,,,
856,7.133333,0.739931,0.572830,0.081377,0.343141,0.167483,0.070004,0.348451,0.179336,0.086895,0.380702,,,,0.113792,0.089939,0.336020,,,,0.161813,0.060456,0.326655,0.208935,0.046300,0.337149,,,,,,,,,,,,,0.548521,-0.186260,0.343737,0.552848,-0.150496,0.345030,,,,0.610964,-0.159688,0.357146,,,
857,7.141667,0.748191,0.564575,0.072087,0.340982,0.171857,0.067216,0.357778,0.184378,0.083888,0.389567,,,,0.118435,0.088597,0.345882,,,,,,,0.212380,0.042378,0.345885,,,,,,,,,,,,,0.549545,-0.179947,0.356769,0.553088,-0.145382,0.359058,,,,0.611638,-0.151217,0.372221,,,
858,7.150000,0.755513,0.556511,0.061097,0.340240,0.176599,0.063869,0.367359,0.189979,0.080314,0.398802,,,,0.123479,0.086768,0.355928,,,,,,,0.216277,0.037810,0.355099,,,,,,,,,,,,,0.551935,-0.175289,0.370143,0.553433,-0.140572,0.373279,,,,0.612097,-0.144259,0.387388,,,
859,7.158333,0.762133,0.549311,0.051483,0.338764,0.181556,0.060455,0.377166,0.195693,0.076706,0.408306,,,,0.128842,0.084645,0.366192,,,,,,,0.220288,0.033224,0.364264,,,,,,,,,,,,,,,,,,,,,,0.612600,-0.137673,0.403030,,,
860,7.166667,0.767769,0.542960,0.044763,0.337228,0.186730,0.057034,0.387305,0.201478,0.072988,0.418232,,,,0.134433,0.082369,0.376704,,,,0.178774,0.048711,0.365607,0.224730,0.028970,0.373955,,,,,,,,,,,,,,,,,,,0.567423,-0.076075,0.413998,0.613218,-0.131270,0.419129,,,
861,7.175000,0.772103,0.537846,0.040244,0.336095,0.191993,0.053584,0.397694,0.207201,0.069235,0.428461,,,,0.140056,0.079843,0.387329,,,,0.183811,0.045389,0.375961,0.229379,0.024832,0.384017,,,,,,,,,,,,,0.560675,-0.163041,0.412408,,,,0.565610,-0.071961,0.430191,0.613784,-0.124968,0.435538,,,
862,7.183333,0.775135,0.533701,0.036934,0.336104,0.197236,0.050137,0.408243,0.212776,0.065605,0.438928,,,,0.145687,0.076810,0.398067,,,,0.188914,0.042080,0.386490,0.234205,0.020868,0.394436,,,,,,,,,,,,,,,,,,,0.564040,-0.068509,0.446316,0.614197,-0.119589,0.452171,,,
863,7.191667,0.777067,0.529853,0.034653,0.337967,0.202352,0.046786,0.418827,0.218128,0.062147,0.449521,,,,0.151164,0.074016,0.408614,,,,0.194042,0.038770,0.397093,0.238966,0.016882,0.405057,,,,,,,,,,,,,,,,,,,0.562836,-0.065299,0.462679,0.614562,-0.114725,0.469000,,,
864,7.200000,0.776617,0.528006,0.034099,0.341924,0.207254,0.043507,0.429393,0.223116,0.058952,0.460092,,,,0.156340,0.070927,0.418926,,,,0.198973,0.035304,0.407651,0.243918,0.013449,0.415987,,,,,,,,,,,,,,,,,,,0.561965,-0.062395,0.478864,0.614846,-0.110288,0.485971,,,
865,7.208333,0.773923,0.527715,0.035910,0.348239,0.211883,0.040297,0.439920,0.227577,0.056044,0.470655,,,,0.161140,0.067565,0.428858,,,,0.203846,0.032047,0.418208,0.248635,0.009956,0.427096,0.561198,-0.059378,0.495338,,,,,,,,,,0.570536,-0.148622,0.470956,,,,,,,0.615092,-0.106291,0.503044,,,
866,7.216667,0.768177,0.529988,0.039805,0.356977,0.216275,0.037179,0.450417,0.231505,0.053367,0.481214,,,,0.165418,0.063856,0.438363,,,,0.208577,0.028577,0.428772,0.253636,0.007281,0.438567,,,,,,,,,,,,,,,,,,,0.560709,-0.056674,0.511716,0.615189,-0.102857,0.519953,,,
867,7.225000,0.760632,0.533072,0.043433,0.367950,0.220486,0.034159,0.460861,0.235024,0.051132,0.491651,,,,0.169460,0.059967,0.447661,,,,0.213209,0.025094,0.439308,0.258371,0.004503,0.450173,,,,,,,,,,,,,,,,,,,0.560449,-0.054114,0.528158,0.615143,-0.099910,0.536670,,,
868,7.233333,0.751193,0.537712,0.048860,0.379720,0.224706,0.031385,0.471291,0.238321,0.049169,0.501995,0.563434,-0.106151,0.523725,0.173400,0.055960,0.456744,,,,0.217841,0.021818,0.449850,0.263231,0.002197,0.461886,0.560372,-0.051692,0.544728,,,,,,,,,,,,,,,,,,,0.615043,-0.097617,0.553171,,,
869,7.241667,0.740699,0.543154,0.055013,0.391564,0.229017,0.028799,0.481761,0.241606,0.047481,0.512330,,,,0.177419,0.052004,0.465753,,,,0.222576,0.018711,0.460375,0.268390,0.000686,0.473901,,,,,,,,,,,,,,,,,,,0.560364,-0.049539,0.561366,0.614826,-0.095761,0.569514,,,
870,7.250000,0.730909,0.547647,0.060448,0.402742,0.233413,0.026264,0.492319,0.244928,0.045941,0.522755,0.563747,-0.100706,0.554544,0.181578,0.047906,0.474987,,,,0.227493,0.015863,0.471015,0.273345,-0.001348,0.485570,0.560397,-0.047679,0.578030,,,,,,,,,,,,,,,,,,,0.614463,-0.094604,0.585554,,,
871,7.258333,0.721748,0.551365,0.066476,0.413108,0.237989,0.023942,0.503086,0.248394,0.044417,0.533378,0.563708,-0.098574,0.569911,0.185917,0.044396,0.484351,,,,0.232602,0.013063,0.481867,0.278466,-0.002963,0.497527,0.560438,-0.046136,0.594642,,,,,,,,,,,,,,,,,,,0.614210,-0.093535,0.601510,,,
872,7.266667,0.713107,0.555174,0.072201,0.421957,0.242791,0.021760,0.514076,0.252123,0.042946,0.544214,0.563625,-0.096801,0.585265,0.190505,0.040921,0.494147,,,,0.237853,0.010561,0.492944,0.283755,-0.004520,0.509486,0.560476,-0.044634,0.611029,,,,,,,,,,,,,,,,,,,0.614090,-0.092438,0.617362,,,
873,7.275000,0.705117,0.558514,0.077936,0.429882,0.247891,0.019743,0.525273,0.256213,0.041513,0.555255,0.563647,-0.095364,0.600538,0.195439,0.037747,0.504293,,,,0.243308,0.008244,0.504213,0.289184,-0.005823,0.521628,0.560669,-0.043774,0.627301,,,,,,,,,,,,,,,,,,,0.613913,-0.091958,0.633049,,,
874,7.283333,0.697538,0.561339,0.083864,0.437386,0.253383,0.017803,0.536651,0.260717,0.040106,0.566525,0.563882,-0.094311,0.615717,0.200758,0.034729,0.514608,,,,0.249120,0.006080,0.515631,0.294918,-0.007022,0.533867,0.560935,-0.043095,0.643246,,,,,,,,,,,,,,,,,,,0.613730,-0.091966,0.648743,,,
875,7.291667,0.690097,0.563471,0.090185,0.445122,0.259313,0.015929,0.548282,0.265600,0.038743,0.578035,0.564520,-0.093531,0.630762,0.206572,0.031949,0.525223,,,,0.255422,0.003624,0.527103,0.301060,-0.008160,0.546379,0.561286,-0.042635,0.658795,,,,,,,,,,,,,,,,,,,0.614022,-0.091330,0.664574,,,
876,7.300000,0.682260,0.564910,0.098077,0.453628,0.265702,0.014136,0.560210,0.270842,0.037403,0.589793,0.565652,-0.093043,0.645549,0.212941,0.029147,0.535958,,,,0.262133,0.001766,0.539089,0.307610,-0.009225,0.559304,0.561704,-0.042249,0.673722,,,,,,,,,,,,,,,,,,,0.614444,-0.090832,0.680396,,,
877,7.308333,0.673279,0.565566,0.107453,0.463989,0.272606,0.012282,0.572378,0.276381,0.036043,0.601806,0.567368,-0.092626,0.659937,0.219903,0.026195,0.546693,,,,0.269498,-0.000248,0.551326,0.314649,-0.010275,0.572720,0.562359,-0.041544,0.687912,,,,,,,,,,0.577800,-0.122781,0.647797,,,,,,,0.615042,-0.090278,0.696071,,,
878,7.316667,0.662752,0.565362,0.117973,0.476663,0.280050,0.010365,0.584770,0.282223,0.034738,0.613985,0.569748,-0.092341,0.673881,0.227587,0.023120,0.557403,,,,0.277502,-0.002380,0.563794,0.322159,-0.011280,0.586657,0.562925,-0.041393,0.701198,,,,,,,,,,,,,,,,,,,0.616153,-0.088920,0.711532,,,
879,7.325000,0.650495,0.564441,0.129686,0.491370,0.287984,0.008442,0.597372,0.288338,0.033439,0.626272,0.572829,-0.092090,0.687497,0.235906,0.019874,0.568070,,,,0.286389,-0.004917,0.576636,0.330091,-0.012178,0.601054,0.563883,-0.040661,0.713855,,,,,,,,,,,,,,,,,,,0.617668,-0.087072,0.726809,,,
880,7.333333,0.637640,0.562511,0.142472,0.506654,0.296282,0.006696,0.610106,0.294740,0.032234,0.638618,0.576640,-0.091825,0.700887,0.244890,0.016623,0.578698,,,,0.295498,-0.007044,0.589742,0.338345,-0.012772,0.615915,0.565078,-0.040815,0.726070,,,,,,,,,,,,,,,,,,,0.619637,-0.084775,0.741893,,,
881,7.341667,0.625078,0.559656,0.155226,0.521506,0.304918,0.005123,0.622898,0.301455,0.031147,0.650981,0.581038,-0.091818,0.714417,0.254385,0.013511,0.589417,,,,0.304906,-0.008808,0.602866,0.346842,-0.013440,0.630755,0.566582,-0.040331,0.737959,,,,,,,,,,,,,,,,,,,0.622068,-0.082261,0.756856,,,
882,7.350000,0.613186,0.556123,0.167382,0.535457,0.313858,0.003813,0.635806,0.308543,0.030254,0.663362,0.586078,-0.091452,0.728048,0.264301,0.010756,0.600340,0.603076,-0.121162,0.721162,0.314659,-0.010446,0.616141,0.355526,-0.013794,0.645694,0.568831,-0.039943,0.749952,,,,,,,,,,,,,,,,,,,0.624796,-0.079621,0.771989,,,
883,7.358333,0.603807,0.551822,0.178374,0.546894,0.323056,0.002793,0.648848,0.316137,0.029460,0.675933,0.591476,-0.091033,0.741957,0.274490,0.008545,0.611593,0.609843,-0.120259,0.736499,0.324483,-0.011655,0.629449,0.364375,-0.014060,0.660524,0.571485,-0.039861,0.762121,,,,,,,,,,,,,,,,,,,0.627690,-0.077041,0.787338,,,
884,7.366667,0.597842,0.546888,0.187331,0.555342,0.332521,0.002088,0.662104,0.324332,0.028816,0.688772,0.597232,-0.090554,0.756040,0.284832,0.007029,0.623390,0.616815,-0.119385,0.752166,0.334438,-0.012500,0.642879,0.373409,-0.014367,0.675148,0.574624,-0.039868,0.774354,,,,,,,,,,,,,,,,,,,0.630717,-0.074701,0.802941,,,
885,7.375000,0.596126,0.541311,0.194351,0.560218,0.342239,0.001732,0.675623,0.333177,0.028335,0.702063,,,,0.295232,0.006434,0.635806,0.623822,-0.118359,0.768203,0.344507,-0.013039,0.656431,0.382691,-0.014608,0.689670,0.578269,-0.039909,0.786414,,,,,,,,,,,,,,,,,,,0.633799,-0.072422,0.818554,,,
886,7.383333,0.598811,0.535142,0.199636,0.561420,0.352196,0.001698,0.689419,0.342665,0.027991,0.715897,,,,0.305675,0.006696,0.648898,,,,0.354543,-0.013125,0.670014,0.392222,-0.015036,0.703930,,,,,,,,,,,,,,,,,,,0.582545,-0.040256,0.798434,0.636933,-0.070251,0.833937,,,
887,7.391667,0.604306,0.528481,0.204176,0.560209,0.362428,0.001975,0.703529,0.352686,0.027807,0.730234,,,,0.316204,0.007734,0.662565,,,,0.364749,-0.012825,0.683903,0.402028,-0.015430,0.718154,,,,,,,,,,,,,,,,,,,0.586865,-0.040146,0.809858,0.640072,-0.068275,0.848929,,,
888,7.400000,0.611494,0.521070,0.208802,0.557640,0.372927,0.002502,0.717855,0.363089,0.027736,0.744938,,,,0.326957,0.009283,0.676641,0.644112,-0.116154,0.815207,0.375246,-0.012244,0.698002,0.412124,-0.015708,0.732478,,,,,,,,,,,,,,,,0.621906,-0.089670,0.812695,0.591547,-0.040068,0.821343,0.643228,-0.066598,0.863471,,,
889,7.408333,0.618535,0.513177,0.214068,0.555193,0.383707,0.003253,0.732304,0.373767,0.027965,0.759917,,,,0.338113,0.010964,0.690849,0.650000,-0.115234,0.830302,0.385674,-0.010848,0.712054,0.422435,-0.016243,0.746864,,,,,,,,,,,,,,,,0.627603,-0.089285,0.826252,0.596315,-0.039973,0.832853,0.646452,-0.065093,0.877668,,,
890,7.416667,0.623042,0.505708,0.220430,0.554517,0.394867,0.004152,0.746867,0.384659,0.028218,0.774775,,,,0.349675,0.012777,0.705017,0.655429,-0.114617,0.844606,0.396786,-0.009858,0.726447,0.433159,-0.015785,0.761713,,,,,,,,,,,,,,,,,,,0.601134,-0.039764,0.844302,0.649765,-0.063973,0.891225,,,
891,7.425000,0.626488,0.497177,0.226546,0.555882,0.406304,0.005103,0.761488,0.395696,0.028779,0.789601,,,,0.361707,0.014522,0.719088,0.660598,-0.114027,0.858353,0.408254,-0.008716,0.740898,0.444053,-0.015481,0.776709,,,,,,,,,,,,,,,,,,,0.606002,-0.039472,0.855524,0.653312,-0.062943,0.904256,,,
892,7.433333,0.628737,0.488246,0.233105,0.558541,0.417957,0.006123,0.776153,0.406837,0.029438,0.804316,,,,0.374126,0.016207,0.733007,0.665642,-0.113377,0.871545,,,,0.455131,-0.014999,0.791840,0.610930,-0.038888,0.866688,,,,,,,,,,,,,,,,,,,0.657001,-0.061884,0.916834,,,
893,7.441667,0.631038,0.479094,0.241213,0.560425,0.429714,0.007320,0.790635,0.418036,0.030212,0.818945,,,,0.386756,0.018012,0.746939,0.670606,-0.112357,0.884133,,,,0.466321,-0.014397,0.807065,0.615890,-0.038084,0.877729,,,,,,,,,,,,,,,,,,,0.660900,-0.060755,0.928995,,,
894,7.450000,0.632873,0.469875,0.249543,0.562510,0.441539,0.008665,0.804975,0.429334,0.031164,0.833539,,,,0.399547,0.019785,0.760655,0.675571,-0.111140,0.896025,0.443935,-0.004246,0.784275,0.477538,-0.013670,0.822236,0.620912,-0.037063,0.888679,,,,,,,,,,0.630849,-0.054501,0.897551,,,,,,,0.665056,-0.059533,0.940739,,,
895,7.458333,0.633740,0.460473,0.255749,0.566507,0.453401,0.010040,0.819319,0.440615,0.032337,0.847885,,,,0.412393,0.021740,0.774341,0.680832,-0.109780,0.907044,0.456224,-0.003318,0.799043,0.488765,-0.012744,0.837273,0.626397,-0.035045,0.899702,,,,,,,,,,,,,,,,,,,0.669769,-0.058162,0.952004,,,
896,7.466667,0.635093,0.451207,0.263203,0.569028,0.465128,0.011742,0.833422,0.451842,0.033698,0.862078,,,,0.425100,0.024035,0.787753,0.686381,-0.107556,0.917442,0.468332,-0.001666,0.813284,0.499922,-0.011544,0.852065,0.632026,-0.032984,0.910427,,,,,,,,,,,,,,,,,,,0.675103,-0.056545,0.962817,,,
897,7.475000,0.636777,0.442051,0.270673,0.570825,0.476666,0.013684,0.847365,0.462833,0.035261,0.876174,,,,0.437653,0.026540,0.801155,0.692286,-0.105639,0.926843,0.480200,0.000273,0.827322,0.510948,-0.010133,0.866620,0.638075,-0.030273,0.921039,,,,,,,,,,,,,,,,,,,0.680845,-0.054970,0.973115,,,
898,7.483333,0.638688,0.433033,0.277645,0.572252,0.487997,0.015898,0.861071,0.473729,0.037089,0.890002,0.676564,-0.076185,0.929274,0.450009,0.029338,0.814514,0.698311,-0.102446,0.936204,0.491887,0.002609,0.841101,0.521674,-0.008592,0.880900,0.644316,-0.027127,0.931572,,,,,,,,,,,,,,,,,,,0.687023,-0.052628,0.983359,,,
899,7.491667,0.640053,0.424987,0.285191,0.573049,0.499111,0.018387,0.874502,0.484401,0.039165,0.903623,0.682792,-0.072875,0.938651,0.462049,0.032350,0.827516,0.704402,-0.099298,0.944956,0.503225,0.005129,0.854551,0.532355,-0.006597,0.894897,0.650734,-0.023767,0.941997,,,,,,,,,,,,,,,,,,,0.693401,-0.050545,0.993177,,,
900,7.500000,0.640991,0.417288,0.293029,0.573703,0.510054,0.021147,0.887660,0.494808,0.041395,0.916954,0.689006,-0.069372,0.947708,0.473906,0.035627,0.840343,0.710499,-0.096028,0.953343,0.514495,0.007988,0.867845,0.542816,-0.004263,0.908581,0.657230,-0.020213,0.952274,,,,,,,,,,,,,,,,,,,0.699872,-0.048322,1.002703,,,
901,7.508333,0.641046,0.410087,0.300848,0.574786,0.520848,0.024104,0.900464,0.505135,0.044120,0.929844,,,,0.485567,0.039004,0.852826,0.716719,-0.092518,0.961511,0.525599,0.011087,0.880806,0.553135,-0.001691,0.921963,0.663738,-0.016575,0.962313,,,,,,,,,,,,,,,,,,,0.706340,-0.046085,1.011979,,,
902,7.516667,0.640125,0.403331,0.310716,0.575343,0.531509,0.027096,0.912889,0.515019,0.046662,0.942360,0.701448,-0.061462,0.964810,0.497130,0.042372,0.864893,0.722896,-0.089128,0.969446,0.536748,0.014350,0.893491,0.563331,0.001097,0.935000,0.670241,-0.013027,0.972039,,,,,,,,,,,,,,,,,,,0.712753,-0.043781,1.020942,,,
903,7.525000,0.638627,0.396815,0.318867,0.577076,0.542086,0.030116,0.924888,0.524913,0.049427,0.954353,0.707732,-0.058140,0.973166,0.508654,0.045631,0.876613,0.729066,-0.085747,0.977219,0.547678,0.017486,0.905701,0.573426,0.003951,0.947646,0.676574,-0.009421,0.981110,,,,,,,,,,,,,,,,,,,0.719086,-0.041325,1.029557,,,
904,7.533333,0.636547,0.390524,0.326831,0.579207,0.552575,0.033199,0.936475,0.534753,0.052262,0.965893,0.713991,-0.054746,0.981221,0.520077,0.048916,0.887819,0.735229,-0.082415,0.984846,0.558525,0.020673,0.917535,0.583439,0.006901,0.959965,0.682955,-0.005941,0.989791,,,,,,,,,,,,,,,,,,,0.725341,-0.038737,1.037833,,,
905,7.541667,0.633605,0.384973,0.334590,0.581712,0.562940,0.036398,0.947671,0.544527,0.055197,0.976995,0.720202,-0.051465,0.988975,0.531386,0.052161,0.898650,0.741333,-0.079102,0.992308,0.569273,0.023916,0.928966,0.593306,0.010005,0.971917,0.689265,-0.002519,0.997999,,,,,,,,,,,,,,,,,,,0.731464,-0.036025,1.045743,,,
906,7.550000,0.630235,0.379949,0.342065,0.584324,0.573141,0.039751,0.958452,0.554160,0.058322,0.987641,0.726263,-0.048225,0.996433,0.542521,0.055476,0.909071,0.747300,-0.075874,0.999557,0.579854,0.027256,0.940009,0.603005,0.013612,0.983578,0.695467,0.000824,1.005772,,,,,,,,,,,,,,,,,,,0.737498,-0.033591,1.053206,,,
907,7.558333,0.627560,0.374743,0.347828,0.587156,0.583152,0.043111,0.968847,0.563611,0.061613,0.997881,0.732191,-0.045016,1.003655,0.553432,0.058950,0.919095,0.753134,-0.072700,1.006731,0.590254,0.030758,0.950646,0.612624,0.016834,0.994552,0.701505,0.004116,1.013100,,,,,,,,,,,,,,,,,,,0.743217,-0.030642,1.060533,,,
908,7.566667,0.624600,0.370409,0.352207,0.590442,0.593001,0.046553,0.978867,0.572939,0.065022,1.007704,0.737999,-0.041893,1.010668,0.564021,0.062394,0.928820,0.758841,-0.069707,1.013832,,,,0.622125,0.020400,1.005175,0.707390,0.007310,1.019968,,,,,,,,,,,,,,,,,,,0.748756,-0.027573,1.067614,,,
909,7.575000,0.622497,0.366176,0.357733,0.591979,0.602853,0.050227,0.988379,0.582276,0.068601,1.017185,0.743777,-0.038789,1.017514,0.574648,0.066142,0.938114,0.764588,-0.066623,1.020847,0.610249,0.037339,0.970698,0.631601,0.024069,1.015335,0.713148,0.010419,1.026520,,,,,,,,,,,,,,,,,,,0.754333,-0.024520,1.074402,,,
910,7.583333,0.620738,0.362513,0.362864,0.592957,0.612703,0.053936,0.997725,0.591655,0.072167,1.026340,0.749608,-0.035672,1.024159,0.585033,0.069905,0.947214,0.770466,-0.063406,1.027655,,,,0.641105,0.027747,1.024986,0.718941,0.013543,1.032987,,,,,,,,,,,,,,,,,,,,,,,,
911,7.591667,0.620754,0.358493,0.366638,0.593063,0.622560,0.057609,1.006668,0.601168,0.075749,1.035297,,,,0.595368,0.073827,0.956085,0.776521,-0.060098,1.034095,,,,0.650638,0.031291,1.034209,,,,,,,,,,,,,,,,,,,,,,,,,0.755622,-0.032416,1.030641
912,7.600000,0.621893,0.354012,0.369623,0.592709,0.632483,0.061226,1.015385,0.610820,0.079170,1.044059,,,,0.605705,0.077836,0.964787,0.782830,-0.056660,1.040135,,,,0.660299,0.034625,1.043042,,,,,,,,,,,,,,,,,,,,,,,,,0.761799,-0.028782,1.036895
913,7.608333,0.623429,0.348882,0.371703,0.592836,0.642468,0.064782,1.023947,0.620540,0.082821,1.052766,,,,0.616130,0.081873,0.973321,,,,,,,0.670003,0.037768,1.051682,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,7.616667,0.624714,0.343263,0.374679,0.592890,0.652526,0.068183,1.032312,0.630388,0.086060,1.061189,,,,0.626688,0.085771,0.981715,,,,,,,0.679695,0.040851,1.060173,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,7.625000,0.625555,0.336588,0.377433,0.594082,0.662596,0.071478,1.040456,0.640216,0.089347,1.069358,,,,0.637399,0.089581,0.989828,,,,,,,0.689301,0.043767,1.068529,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,7.633333,0.625434,0.329222,0.380535,0.596354,0.672639,0.074682,1.048362,0.650030,0.092471,1.077135,,,,0.648257,0.093203,0.997645,,,,,,,0.698778,0.046604,1.076787,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,7.641667,0.624849,0.323902,0.382517,0.598608,0.679471,0.076896,1.053678,0.659666,0.095782,1.084637,,,,0.659145,0.096739,1.005125,,,,,,,0.708045,0.049508,1.084936,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,7.650000,,,,,,,,0.669104,0.099329,1.091732,,,,0.670068,0.100184,1.012222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,7.658333,,,,,,,,0.678340,0.103099,1.098344,,,,0.680930,0.103512,1.018808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,7.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,7.675000,,,,,,,,,,,,,,0.702259,0.110032,1.030653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,7.683333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,7.691667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,7.700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,7.708333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,7.716667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,7.725000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,7.733333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,7.741667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,7.750000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,7.758333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,7.766667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,7.775000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
