,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,diabolo_red,diabolo_red,diabolo_red,diabolo_red,diabolo_red,diabolo_red,diabolo_red,diabolo_red:Marker1,diabolo_red:Marker1,diabolo_red:Marker1,diabolo_red:Marker2,diabolo_red:Marker2,diabolo_red:Marker2,diabolo_red:Marker3,diabolo_red:Marker3,diabolo_red:Marker3,tracker:Unlabeled 1031,tracker:Unlabeled 1031,tracker:Unlabeled 1031,tracker:tracking_marker_0,tracker:tracking_marker_0,tracker:tracking_marker_0
,,"803A3552773511EAC7808BD7B5C2AB81","803A3552773511EAC7808BD7B5C2AB81","803A3552773511EAC7808BD7B5C2AB81","803A3552773511EAC7808BD7B5C2AB81","803A3552773511EAC7808BD7B5C2AB81","803A3552773511EAC7808BD7B5C2AB81","803A3552773511EAC7808BD7B5C2AB81","562CCB4BC75A11EAC8808BD7B5C0B781","562CCB4BC75A11EAC8808BD7B5C0B781","562CCB4BC75A11EAC8808BD7B5C0B781","562CCB4CC75A11EAC8808BD7B5C0B781","562CCB4CC75A11EAC8808BD7B5C0B781","562CCB4CC75A11EAC8808BD7B5C0B781","C6B60","C6B60","C6B60","39B8B0B1C75A11EAC8808BD7B5C0B781","39B8B0B1C75A11EAC8808BD7B5C0B781","39B8B0B1C75A11EAC8808BD7B5C0B781","D86B6AD5C75C11EAC8808BD7B5C0B781","D86B6AD5C75C11EAC8808BD7B5C0B781","D86B6AD5C75C11EAC8808BD7B5C0B781"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
849,7.075000,0.891150,-0.153997,0.295524,-0.307900,-0.018428,-0.063866,0.115045,-0.026385,-0.100154,0.091257,0.000255,-0.058354,0.086798,-0.027885,-0.031947,0.165757,,,,-0.051480,-0.051477,0.115104
850,7.083333,0.889830,-0.154819,0.299614,-0.307353,-0.019315,-0.064658,0.115989,-0.027264,-0.100928,0.092140,-0.000399,-0.059249,0.087836,-0.028984,-0.032654,0.166576,,,,-0.052216,-0.052188,0.115841
851,7.091667,0.888485,-0.155458,0.303912,-0.306698,-0.020218,-0.065430,0.117004,-0.028164,-0.101709,0.093094,-0.001060,-0.060162,0.088952,-0.030119,-0.033341,0.167438,,,,-0.052933,-0.052945,0.116675
852,7.100000,0.887131,-0.155807,0.308338,-0.306025,-0.021132,-0.066139,0.118081,-0.029037,-0.102452,0.094141,-0.001729,-0.061038,0.090154,-0.031303,-0.033973,0.168366,,,,-0.053620,-0.053693,0.117592
853,7.108333,0.885804,-0.155927,0.312785,-0.305291,-0.022055,-0.066758,0.119187,-0.029909,-0.103123,0.095226,-0.002394,-0.061821,0.091402,-0.032527,-0.034511,0.169325,,,,,,
854,7.116667,0.884540,-0.155851,0.317175,-0.304465,-0.022980,-0.067294,0.120303,-0.030769,-0.103712,0.096347,-0.003080,-0.062517,0.092670,-0.033761,-0.034938,0.170284,,,,,,
855,7.125000,0.883240,-0.155684,0.321557,-0.303728,-0.023899,-0.067771,0.121410,-0.031621,-0.104235,0.097473,-0.003765,-0.063140,0.093947,-0.035002,-0.035283,0.171238,,,,,,
856,7.133333,0.881889,-0.155437,0.325830,-0.303225,-0.024793,-0.068212,0.122481,-0.032449,-0.104709,0.098564,-0.004433,-0.063702,0.095201,-0.036241,-0.035615,0.172179,,,,,,
857,7.141667,0.880521,-0.155131,0.329863,-0.302999,-0.025645,-0.068631,0.123490,-0.033227,-0.105145,0.099588,-0.005077,-0.064219,0.096408,-0.037447,-0.035938,0.173081,,,,,,
858,7.150000,0.879157,-0.154859,0.333627,-0.302976,-0.026441,-0.069035,0.124415,-0.033951,-0.105557,0.100524,-0.005680,-0.064693,0.097535,-0.038595,-0.036290,0.173936,,,,,,
859,7.158333,0.877914,-0.154672,0.336991,-0.302955,-0.027171,-0.069419,0.125242,-0.034618,-0.105939,0.101352,-0.006241,-0.065151,0.098558,-0.039658,-0.036632,0.174701,,,,,,
860,7.166667,0.876895,-0.154529,0.339854,-0.302780,-0.027827,-0.069789,0.125993,-0.035240,-0.106312,0.102100,-0.006762,-0.065576,0.099459,-0.040596,-0.036959,0.175385,,,,,,
861,7.175000,0.876023,-0.154403,0.342425,-0.302470,-0.028404,-0.070133,0.126708,-0.035798,-0.106683,0.102814,-0.007232,-0.066005,0.100289,-0.041411,-0.037252,0.176009,,,,,,
862,7.183333,0.875316,-0.154001,0.344715,-0.302122,-0.028895,-0.070415,0.127429,-0.036286,-0.107015,0.103516,-0.007635,-0.066382,0.101097,-0.042131,-0.037506,0.176621,,,,,,
863,7.191667,0.874806,-0.153072,0.346867,-0.301606,-0.029294,-0.070596,0.128208,-0.036636,-0.107280,0.104275,-0.007960,-0.066673,0.101918,-0.042774,-0.037664,0.177253,,,,,,
864,7.200000,0.874442,-0.151538,0.349101,-0.300859,-0.029619,-0.070644,0.129105,-0.036877,-0.107457,0.105152,-0.008194,-0.066849,0.102835,-0.043363,-0.037666,0.177937,,,,,,
865,7.208333,0.874155,-0.149190,0.351590,-0.299966,-0.029884,-0.070529,0.130173,-0.036999,-0.107515,0.106218,-0.008359,-0.066873,0.103911,-0.043948,-0.037487,0.178735,,,,,,
866,7.216667,0.873890,-0.145986,0.354403,-0.299004,-0.030101,-0.070232,0.131417,-0.036991,-0.107420,0.107500,-0.008440,-0.066721,0.105201,-0.044582,-0.037105,0.179670,,,,,,
867,7.225000,0.873694,-0.142128,0.357326,-0.297953,-0.030284,-0.069761,0.132800,-0.036877,-0.107167,0.108965,-0.008473,-0.066372,0.106668,-0.045256,-0.036521,0.180729,,,,,,
868,7.233333,0.873599,-0.137851,0.360224,-0.296749,-0.030433,-0.069153,0.134268,-0.036704,-0.106772,0.110573,-0.008465,-0.065858,0.108253,-0.045935,-0.035758,0.181873,,,,,,
869,7.241667,0.873657,-0.133292,0.362850,-0.295458,-0.030535,-0.068449,0.135757,-0.036468,-0.106277,0.112256,-0.008433,-0.065237,0.109887,-0.046591,-0.034869,0.183046,,,,,,
870,7.250000,0.873798,-0.128693,0.365126,-0.294277,-0.030571,-0.067689,0.137203,-0.036175,-0.105710,0.113939,-0.008358,-0.064520,0.111487,-0.047170,-0.033913,0.184205,,,,,,
871,7.258333,0.874043,-0.124167,0.366912,-0.293272,-0.030525,-0.066914,0.138554,-0.035812,-0.105099,0.115534,-0.008223,-0.063755,0.113009,-0.047658,-0.032963,0.185314,,,,,,
872,7.266667,0.874513,-0.119825,0.368022,-0.292283,-0.030387,-0.066156,0.139782,-0.035369,-0.104477,0.117007,-0.008039,-0.062976,0.114377,-0.048001,-0.032037,0.186333,,,,,,
873,7.275000,0.875192,-0.115828,0.368551,-0.291193,-0.030164,-0.065444,0.140889,-0.034874,-0.103888,0.118355,-0.007797,-0.062235,0.115590,-0.048175,-0.031153,0.187254,,,,,,
874,7.283333,0.876032,-0.112137,0.368639,-0.289999,-0.029870,-0.064781,0.141909,-0.034347,-0.103347,0.119602,-0.007507,-0.061551,0.116658,-0.048195,-0.030326,0.188084,,,,,,
875,7.291667,0.876918,-0.108640,0.368598,-0.288699,-0.029529,-0.064152,0.142902,-0.033786,-0.102847,0.120788,-0.007176,-0.060920,0.117650,-0.048111,-0.029543,0.188870,,,,,,
876,7.300000,0.877767,-0.105082,0.368662,-0.287352,-0.029161,-0.063522,0.143932,-0.033204,-0.102368,0.121992,-0.006808,-0.060316,0.118652,-0.047979,-0.028767,0.189660,,,,,,
877,7.308333,0.878540,-0.101195,0.368918,-0.286053,-0.028783,-0.062849,0.145050,-0.032574,-0.101859,0.123269,-0.006418,-0.059688,0.119738,-0.047871,-0.027973,0.190505,,,,,,
878,7.316667,0.879203,-0.096886,0.369496,-0.284758,-0.028413,-0.062104,0.146294,-0.031907,-0.101292,0.124662,-0.006001,-0.058986,0.120939,-0.047810,-0.027119,0.191438,,,,,,
879,7.325000,0.879677,-0.092103,0.370528,-0.283539,-0.028068,-0.061267,0.147679,-0.031218,-0.100653,0.126218,-0.005583,-0.058195,0.122320,-0.047843,-0.026176,0.192481,,,,,,
880,7.333333,0.879958,-0.086909,0.371896,-0.282514,-0.027746,-0.060323,0.149160,-0.030501,-0.099905,0.127900,-0.005166,-0.057291,0.123861,-0.047987,-0.025155,0.193627,,,,,,
881,7.341667,0.880193,-0.081423,0.373288,-0.281579,-0.027438,-0.059277,0.150672,-0.029767,-0.099038,0.129633,-0.004753,-0.056251,0.125471,-0.048200,-0.024037,0.194818,,,,,,
882,7.350000,0.880471,-0.075885,0.374519,-0.280620,-0.027128,-0.058175,0.152153,-0.029027,-0.098091,0.131382,-0.004351,-0.055118,0.127078,-0.048430,-0.022846,0.196003,,,,-0.060646,-0.049440,0.144431
883,7.358333,0.880848,-0.070558,0.375414,-0.279629,-0.026795,-0.057070,0.153540,-0.028290,-0.097112,0.133062,-0.003951,-0.053956,0.128613,-0.048614,-0.021635,0.197124,,,,-0.060601,-0.048486,0.145454
884,7.366667,0.881331,-0.065682,0.375900,-0.278640,-0.026414,-0.056007,0.154780,-0.027546,-0.096144,0.134616,-0.003544,-0.052825,0.129990,-0.048706,-0.020454,0.198149,,,,-0.060455,-0.047610,0.146467
885,7.375000,0.882644,-0.060731,0.374475,-0.277525,-0.025997,-0.055022,0.155797,-0.026800,-0.095237,0.135977,-0.003096,-0.051754,0.131189,-0.048656,-0.019350,0.199038,,,,-0.060139,-0.046870,0.147471
886,7.383333,0.884446,-0.056013,0.371852,-0.276305,-0.025524,-0.054130,0.156639,-0.026039,-0.094403,0.137145,-0.002800,-0.050788,0.131840,-0.048448,-0.018339,0.199796,,,,-0.059743,-0.046218,0.148371
887,7.391667,0.885735,-0.052354,0.370139,-0.275192,-0.024962,-0.053322,0.157428,-0.025258,-0.093662,0.138179,-0.002332,-0.049924,0.132600,-0.048090,-0.017427,0.200461,,,,-0.058910,-0.045879,0.149767
888,7.400000,0.887067,-0.048936,0.368303,-0.273988,-0.024359,-0.052552,0.158202,-0.024452,-0.092981,0.139138,-0.001825,-0.049130,0.133274,-0.047621,-0.016588,0.201090,,,,-0.058454,-0.045317,0.150462
889,7.408333,0.888369,-0.045557,0.366549,-0.272704,-0.023741,-0.051758,0.159062,-0.023637,-0.092309,0.140150,-0.001297,-0.048353,0.134005,-0.047121,-0.015730,0.201739,,,,-0.057969,-0.044753,0.151195
890,7.416667,0.889217,-0.041243,0.365960,-0.271414,-0.023191,-0.050851,0.160052,-0.022807,-0.091576,0.141299,-0.000758,-0.047512,0.134874,-0.046622,-0.014824,0.202537,,,,-0.057478,-0.044154,0.152047
891,7.425000,0.889576,-0.035829,0.366429,-0.270373,-0.022715,-0.049768,0.161224,-0.021940,-0.090687,0.142624,-0.000212,-0.046487,0.135980,-0.046641,-0.013724,0.203266,,,,-0.057005,-0.043454,0.153044
892,7.433333,0.889809,-0.030085,0.366829,-0.269763,-0.022260,-0.048497,0.162622,-0.021031,-0.089592,0.144160,0.000307,-0.045231,0.137335,-0.046598,-0.012536,0.204320,,,,-0.056574,-0.042606,0.154201
893,7.441667,0.889828,-0.023631,0.367689,-0.269170,-0.021872,-0.047034,0.164169,-0.020124,-0.088288,0.145891,0.000797,-0.043757,0.138924,-0.046757,-0.011162,0.205506,,,,-0.056187,-0.041613,0.155504
894,7.450000,0.889858,-0.016708,0.368530,-0.268437,-0.021528,-0.045428,0.165775,-0.019219,-0.086813,0.147759,0.001232,-0.042091,0.140626,-0.047023,-0.009622,0.206746,,,,-0.055856,-0.040473,0.156881
895,7.458333,0.890006,-0.009758,0.369114,-0.267485,-0.021192,-0.043749,0.167353,-0.018340,-0.085228,0.149662,0.001645,-0.040328,0.142319,-0.047332,-0.007978,0.207982,,,,-0.055549,-0.039255,0.158270
896,7.466667,0.890368,-0.002995,0.369207,-0.266311,-0.020825,-0.042074,0.168835,-0.017466,-0.083611,0.151509,0.002036,-0.038546,0.143929,-0.047556,-0.006280,0.209151,,,,-0.055227,-0.038008,0.159621
897,7.475000,0.890927,0.003349,0.368773,-0.265037,-0.020398,-0.040459,0.170175,-0.016578,-0.082043,0.153232,0.002452,-0.036826,0.145370,-0.047688,-0.004623,0.210218,,,,-0.054852,-0.036786,0.160898
898,7.483333,0.891705,0.009122,0.367719,-0.263744,-0.019892,-0.038929,0.171358,-0.015671,-0.080539,0.154785,0.002915,-0.035185,0.146626,-0.047636,-0.003039,0.211176,,,,-0.054410,-0.035623,0.162069
899,7.491667,0.892674,0.014415,0.366126,-0.262445,-0.019320,-0.037493,0.172399,-0.014735,-0.079132,0.156159,0.003407,-0.033657,0.147687,-0.047431,-0.001555,0.212026,,,,-0.053901,-0.034531,0.163146
900,7.500000,0.893754,0.019305,0.364193,-0.261140,-0.018696,-0.036122,0.173340,-0.013783,-0.077794,0.157399,0.003944,-0.032223,0.148600,-0.047098,-0.000149,0.212796,,,,-0.053336,-0.033508,0.164145
901,7.508333,0.894833,0.024043,0.362139,-0.259908,-0.018049,-0.034774,0.174223,-0.012815,-0.076500,0.158556,0.004499,-0.030836,0.149429,-0.046679,0.001209,0.213514,,,,-0.052730,-0.032511,0.165092
902,7.516667,0.895826,0.028817,0.360089,-0.258846,-0.017411,-0.033407,0.175082,-0.011840,-0.075189,0.159659,0.005066,-0.029438,0.150218,-0.046279,0.002556,0.214205,,,,-0.052113,-0.031500,0.166005
903,7.525000,0.896635,0.033692,0.358223,-0.258046,-0.016799,-0.032002,0.175956,-0.010874,-0.073840,0.160747,0.005607,-0.027981,0.151004,-0.045904,0.003916,0.214906,,,,-0.051522,-0.030466,0.166904
904,7.533333,0.897188,0.038767,0.356709,-0.257504,-0.016229,-0.030550,0.176863,-0.009915,-0.072423,0.161848,0.006142,-0.026470,0.151858,-0.045622,0.005269,0.215632,,,,-0.050954,-0.029403,0.167814
905,7.541667,0.897592,0.044023,0.355363,-0.257113,-0.015701,-0.029049,0.177799,-0.008966,-0.070942,0.162973,0.006629,-0.024888,0.152760,-0.045423,0.006662,0.216383,,,,-0.050418,-0.028283,0.168736
906,7.550000,0.897826,0.049343,0.354252,-0.256864,-0.015209,-0.027513,0.178749,-0.008052,-0.069412,0.164118,0.007102,-0.023252,0.153691,-0.045287,0.008063,0.217155,,,,-0.049915,-0.027146,0.169669
907,7.558333,0.897961,0.054714,0.353215,-0.256734,-0.014748,-0.025960,0.179681,-0.007154,-0.067839,0.165254,0.007545,-0.021581,0.154640,-0.045212,0.009484,0.217924,,,,-0.049447,-0.025972,0.170582
908,7.566667,0.898086,0.060001,0.352076,-0.256679,-0.014303,-0.024420,0.180566,-0.006279,-0.066262,0.166339,0.007962,-0.019896,0.155543,-0.045157,0.010884,0.218662,,,,-0.048987,-0.024800,0.171466
909,7.575000,0.898249,0.065086,0.350768,-0.256659,-0.013863,-0.022922,0.181388,-0.005427,-0.064709,0.167361,0.008356,-0.018247,0.156389,-0.045086,0.012255,0.219360,,,,-0.048551,-0.023651,0.172299
910,7.583333,0.898427,0.069851,0.349351,-0.256717,-0.013424,-0.021486,0.182137,-0.004593,-0.063203,0.168295,0.008740,-0.016658,0.157149,-0.044980,0.013560,0.220011,,,,-0.048099,-0.022542,0.173080
911,7.591667,0.898794,0.073948,0.347549,-0.256730,-0.012942,-0.020118,0.182806,-0.003794,-0.061763,0.169136,0.009121,-0.015142,0.157832,-0.044847,0.014801,0.220612,,,,-0.047659,-0.021480,0.173806
912,7.600000,0.899334,0.077717,0.345433,-0.256582,-0.012445,-0.018799,0.183402,-0.003015,-0.060387,0.169898,0.009506,-0.013692,0.158425,-0.044403,0.015964,0.221131,,,,-0.047211,-0.020449,0.174467
913,7.608333,0.899774,0.081723,0.343528,-0.256352,-0.012000,-0.017495,0.183938,-0.002262,-0.059042,0.170599,0.009866,-0.012301,0.158932,-0.044183,0.017153,0.221610,,,,-0.046759,-0.019446,0.175089
914,7.616667,0.900242,0.085616,0.341553,-0.256077,-0.011561,-0.016192,0.184423,-0.001517,-0.057715,0.171235,0.010223,-0.010921,0.159377,-0.043946,0.018342,0.222041,,,,-0.046319,-0.018444,0.175657
915,7.625000,0.900747,0.089483,0.339465,-0.255756,-0.011141,-0.014877,0.184864,-0.000799,-0.056371,0.171833,0.010562,-0.009539,0.159771,-0.043710,0.019544,0.222432,,,,-0.045887,-0.017431,0.176190
916,7.633333,0.901299,0.093358,0.337249,-0.255357,-0.010751,-0.013554,0.185263,-0.000106,-0.055017,0.172391,0.010868,-0.008135,0.160113,-0.043494,0.020761,0.222785,,,,-0.045479,-0.016409,0.176697
917,7.641667,0.901870,0.097089,0.335055,-0.254840,-0.010386,-0.012245,0.185624,0.000551,-0.053666,0.172908,0.011134,-0.006749,0.160410,-0.043297,0.021992,0.223094,,,,-0.045102,-0.015375,0.177158
918,7.650000,0.902419,0.100639,0.332931,-0.254302,-0.010048,-0.010968,0.185955,0.001165,-0.052338,0.173396,0.011393,-0.005413,0.160677,-0.043106,0.023209,0.223370,,,,-0.044752,-0.014364,0.177594
919,7.658333,0.902923,0.104107,0.330807,-0.253887,-0.009744,-0.009732,0.186262,0.001737,-0.051050,0.173844,0.011604,-0.004103,0.160919,-0.042943,0.024383,0.223625,,,,-0.044431,-0.013376,0.178003
920,7.666667,0.903338,0.107393,0.328787,-0.253666,-0.009461,-0.008550,0.186546,0.002280,-0.049805,0.174260,0.011796,-0.002827,0.161145,-0.042804,0.025490,0.223873,,,,-0.044130,-0.012425,0.178386
921,7.675000,0.903667,0.110454,0.326875,-0.253652,-0.009198,-0.007422,0.186801,0.002786,-0.048610,0.174621,0.011978,-0.001613,0.161343,-0.042677,0.026529,0.224117,,,,-0.043851,-0.011518,0.178739
922,7.683333,0.903937,0.113385,0.324979,-0.253832,-0.008948,-0.006349,0.187016,0.003273,-0.047462,0.174928,0.012134,-0.000436,0.161526,-0.042566,0.027503,0.224345,,,,-0.043596,-0.010661,0.179053
923,7.691667,0.904231,0.116082,0.322996,-0.254096,-0.008692,-0.005330,0.187169,0.003750,-0.046369,0.175160,0.012285,0.000688,0.161649,-0.042449,0.028408,0.224540,,,,-0.043335,-0.009841,0.179330
924,7.700000,0.904633,0.118519,0.320831,-0.254283,-0.008421,-0.004352,0.187251,0.004212,-0.045323,0.175315,0.012448,0.001753,0.161692,-0.042273,0.029277,0.224686,,,,-0.043069,-0.009061,0.179543
925,7.708333,0.905179,0.120743,0.318480,-0.254248,-0.008139,-0.003406,0.187262,0.004666,-0.044318,0.175400,0.012605,0.002771,0.161648,-0.042055,0.030131,0.224764,,,,-0.042788,-0.008295,0.179706
926,7.716667,0.905862,0.122795,0.315970,-0.253965,-0.007857,-0.002476,0.187216,0.005101,-0.043356,0.175429,0.012772,0.003728,0.161525,-0.041785,0.031002,0.224774,,,,-0.042505,-0.007548,0.179823
927,7.725000,0.906608,0.124848,0.313374,-0.253520,-0.007601,-0.001553,0.187141,0.005511,-0.042407,0.175431,0.012907,0.004684,0.161350,-0.041516,0.031887,0.224741,,,,-0.042243,-0.006804,0.179907
928,7.733333,0.907339,0.126893,0.310870,-0.252970,-0.007380,-0.000633,0.187064,0.005881,-0.041465,0.175427,0.013016,0.005604,0.161158,-0.041288,0.032776,0.224683,,,,-0.042009,-0.006056,0.179978
929,7.741667,0.907974,0.128938,0.308569,-0.252476,-0.007199,0.000298,0.187010,0.006218,-0.040519,0.175442,0.013087,0.006536,0.160997,-0.041095,0.033674,0.224626,,,,-0.041814,-0.005303,0.180045
930,7.750000,0.908456,0.131036,0.306512,-0.252164,-0.007062,0.001244,0.186989,0.006514,-0.039555,0.175480,0.013138,0.007494,0.160877,-0.040974,0.034568,0.224597,,,,-0.041648,-0.004537,0.180132
931,7.758333,0.908820,0.133321,0.304535,-0.252052,-0.006962,0.002217,0.187004,0.006788,-0.038560,0.175541,0.013147,0.008483,0.160809,-0.040919,0.035459,0.224612,,,,-0.041530,-0.003759,0.180241
932,7.766667,0.909064,0.135754,0.302668,-0.252123,-0.006888,0.003227,0.187039,0.007056,-0.037517,0.175625,0.013130,0.009527,0.160774,-0.040919,0.036349,0.224655,,,,-0.041428,-0.002960,0.180369
933,7.775000,0.909255,0.138278,0.300817,-0.252275,-0.006830,0.004281,0.187068,0.007307,-0.036426,0.175710,0.013099,0.010627,0.160759,-0.040960,0.037267,0.224710,,,,-0.041357,-0.002119,0.180494
934,7.783333,0.909527,0.140881,0.298786,-0.252268,-0.006772,0.005374,0.187064,0.007570,-0.035286,0.175765,0.013054,0.011769,0.160706,-0.041008,0.038224,0.224740,,,,-0.041283,-0.001250,0.180597
935,7.791667,0.909911,0.143449,0.296644,-0.251966,-0.006715,0.006493,0.187029,0.007819,-0.034122,0.175812,0.013005,0.012919,0.160609,-0.041031,0.039248,0.224720,,,,-0.041204,-0.000346,0.180684
936,7.800000,0.910335,0.146029,0.294422,-0.251559,-0.006664,0.007627,0.186972,0.008060,-0.032952,0.175843,0.012945,0.014071,0.160484,-0.041051,0.040314,0.224662,,,,-0.041134,0.000582,0.180754
937,7.808333,0.910708,0.148628,0.292197,-0.251280,-0.006617,0.008771,0.186907,0.008298,-0.031763,0.175859,0.012878,0.015240,0.160336,-0.041075,0.041381,0.224598,,,,-0.041060,0.001516,0.180810
938,7.816667,0.911010,0.151190,0.290018,-0.251182,-0.006581,0.009918,0.186836,0.008534,-0.030559,0.175856,0.012808,0.016432,0.160200,-0.041109,0.042429,0.224536,,,,-0.040996,0.002451,0.180860
939,7.825000,0.911308,0.153779,0.287807,-0.251071,-0.006557,0.011067,0.186767,0.008752,-0.029349,0.175832,0.012716,0.017625,0.160050,-0.041159,0.043470,0.224487,,,,-0.040944,0.003393,0.180899
940,7.833333,0.911586,0.156385,0.285708,-0.250850,-0.006543,0.012231,0.186710,0.008973,-0.028143,0.175834,0.012627,0.018813,0.159912,-0.041224,0.044529,0.224432,,,,-0.040892,0.004339,0.180948
941,7.841667,0.911812,0.159059,0.283671,-0.250659,-0.006550,0.013436,0.186663,0.009162,-0.026900,0.175858,0.012526,0.020032,0.159798,-0.041304,0.045619,0.224380,,,,-0.040864,0.005318,0.181005
942,7.850000,0.911954,0.161995,0.281573,-0.250628,-0.006580,0.014688,0.186612,0.009362,-0.025599,0.175874,0.012394,0.021311,0.159691,-0.041432,0.046743,0.224336,,,,-0.040852,0.006327,0.181067
943,7.858333,0.912037,0.165072,0.279391,-0.250760,-0.006625,0.015986,0.186525,0.009556,-0.024240,0.175866,0.012239,0.022658,0.159565,-0.041604,0.047871,0.224284,,,,-0.040859,0.007370,0.181103
944,7.866667,0.912187,0.168183,0.276937,-0.250870,-0.006662,0.017319,0.186373,0.009750,-0.022819,0.175792,0.012071,0.024053,0.159375,-0.041770,0.049041,0.224188,,,,-0.040860,0.008447,0.181097
945,7.875000,0.912457,0.171254,0.274163,-0.250855,-0.006668,0.018657,0.186141,0.009966,-0.021394,0.175644,0.011904,0.025450,0.159090,-0.041889,0.050236,0.224027,,,,-0.040834,0.009538,0.181038
946,7.883333,0.912831,0.174198,0.271146,-0.250747,-0.006642,0.019992,0.185826,0.010209,-0.019973,0.175414,0.011767,0.026836,0.158714,-0.041939,0.051449,0.223793,,,,-0.040786,0.010633,0.180917
947,7.891667,0.913299,0.177060,0.267840,-0.250593,-0.006596,0.021313,0.185434,0.010458,-0.018567,0.175101,0.011628,0.028205,0.158243,-0.041941,0.052663,0.223488,,,,-0.040710,0.011719,0.180744
948,7.900000,0.913794,0.179801,0.264416,-0.250471,-0.006536,0.022609,0.184978,0.010724,-0.017173,0.174710,0.011498,0.029545,0.157694,-0.041897,0.053865,0.223131,,,,-0.040615,0.012797,0.180503
949,7.908333,0.914284,0.182389,0.260966,-0.250430,-0.006472,0.023864,0.184468,0.010975,-0.015820,0.174249,0.011374,0.030852,0.157087,-0.041843,0.055027,0.222727,,,,-0.040523,0.013837,0.180218
950,7.916667,0.914799,0.184832,0.257402,-0.250447,-0.006399,0.025076,0.183904,0.011232,-0.014512,0.173728,0.011244,0.032115,0.156426,-0.041763,0.056150,0.222293,,,,-0.040412,0.014851,0.179892
951,7.925000,0.915349,0.187109,0.253784,-0.250438,-0.006316,0.026245,0.183280,0.011480,-0.013249,0.173131,0.011122,0.033331,0.155707,-0.041653,0.057233,0.221809,,,,-0.040304,0.015824,0.179511
952,7.933333,0.915978,0.189239,0.250042,-0.250304,-0.006225,0.027369,0.182601,0.011729,-0.012032,0.172484,0.011003,0.034488,0.154922,-0.041516,0.058292,0.221267,,,,-0.040179,0.016764,0.179088
953,7.941667,0.916677,0.191160,0.246250,-0.250043,-0.006135,0.028448,0.181879,0.011957,-0.010875,0.171782,0.010881,0.035589,0.154083,-0.041343,0.059323,0.220676,,,,-0.040064,0.017681,0.178614
954,7.950000,0.917400,0.192986,0.242496,-0.249657,-0.006058,0.029491,0.181141,0.012166,-0.009766,0.171064,0.010758,0.036633,0.153206,-0.041170,0.060344,0.220053,,,,-0.039947,0.018556,0.178124
955,7.958333,0.918078,0.194757,0.238889,-0.249269,-0.006009,0.030495,0.180410,0.012346,-0.008694,0.170349,0.010614,0.037639,0.152342,-0.041014,0.061331,0.219421,,,,-0.039851,0.019413,0.177622
956,7.966667,0.918358,0.195735,0.237024,-0.249253,-0.005970,0.031449,0.179762,0.012490,-0.007664,0.169647,0.010448,0.038606,0.151497,-0.040910,0.062278,0.218801,,,,-0.039801,0.020238,0.177129
957,7.975000,0.918419,0.196318,0.236041,-0.249500,-0.005955,0.032351,0.179173,0.012589,-0.006675,0.168975,0.010448,0.039458,0.151132,-0.040846,0.063177,0.218215,,,,-0.039770,0.021018,0.176654
958,7.983333,0.918859,0.197868,0.233085,-0.249436,-0.006016,0.033217,0.178531,0.012655,-0.005735,0.168321,0.010230,0.040347,0.150385,-0.040829,0.064007,0.217659,,,,-0.039789,0.021768,0.176189
959,7.991667,0.919263,0.199297,0.230238,-0.249453,-0.006105,0.034029,0.177902,0.012678,-0.004844,0.167682,0.009984,0.041187,0.149665,-0.040853,0.064786,0.217131,,,,-0.039833,0.022468,0.175741
960,8.000000,0.919660,0.200558,0.227471,-0.249516,-0.006212,0.034783,0.177262,0.012674,-0.004016,0.167038,0.009721,0.041979,0.148947,-0.040884,0.065504,0.216609,,,,-0.039904,0.023114,0.175283
961,8.008333,0.920143,0.201594,0.224689,-0.249424,-0.006330,0.035470,0.176586,0.012632,-0.003251,0.166356,0.009447,0.042697,0.148201,-0.040926,0.066173,0.216057,,,,-0.039992,0.023722,0.174804
962,8.016667,0.920765,0.202392,0.221800,-0.249066,-0.006446,0.036082,0.175876,0.012569,-0.002582,0.165653,0.009162,0.043316,0.147407,-0.040928,0.066820,0.215455,,,,-0.040091,0.024266,0.174300
963,8.025000,0.921447,0.202971,0.218937,-0.248605,-0.006565,0.036619,0.175143,0.012482,-0.002004,0.164933,0.008887,0.043841,0.146580,-0.040912,0.067412,0.214824,,,,-0.040182,0.024765,0.173770
964,8.033333,0.922133,0.203339,0.216166,-0.248186,-0.006694,0.037085,0.174400,0.012375,-0.001501,0.164190,0.008603,0.044292,0.145732,-0.040888,0.067952,0.214178,,,,-0.040291,0.025205,0.173229
965,8.041667,0.922775,0.203493,0.213579,-0.247915,-0.006840,0.037477,0.173670,0.012233,-0.001076,0.163439,0.008312,0.044671,0.144906,-0.040872,0.068410,0.213538,,,,-0.040413,0.025585,0.172686
