Format Version,1.22,Take Name,Take 2020-07-16 stick_right_downward_calib,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,18 Jan 1970 09:24:14 +0900,Total Frames in Take,3417,Total Exported Frames,2180,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,stick_right,stick_right,stick_right,stick_right,stick_right,stick_right,stick_right
,,"F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
2734,22.783333,0.224007,-0.675825,-0.265295,-0.650154,-0.001458,0.001335,0.104153
2735,22.791667,0.224471,-0.676494,-0.265075,-0.649388,-0.001455,0.001311,0.104118
2736,22.800000,0.224942,-0.675957,-0.265919,-0.649439,-0.001418,0.001364,0.104142
2737,22.808333,0.225287,-0.675796,-0.266222,-0.649362,-0.001390,0.001360,0.104150
2738,22.816667,0.225769,-0.675851,-0.266533,-0.649010,-0.001354,0.001377,0.104148
2739,22.825000,0.225954,-0.676347,-0.266397,-0.648485,-0.001315,0.001354,0.104135
2740,22.833333,0.226132,-0.675511,-0.267417,-0.648873,-0.001247,0.001407,0.104182
2741,22.841667,0.226477,-0.675567,-0.267778,-0.648546,-0.001197,0.001405,0.104185
2742,22.850000,0.226895,-0.675755,-0.268094,-0.648074,-0.001146,0.001393,0.104180
2743,22.858333,0.227379,-0.675797,-0.268604,-0.647649,-0.001085,0.001398,0.104179
2744,22.866667,0.227730,-0.675832,-0.269001,-0.647325,-0.001037,0.001367,0.104182
2745,22.875000,0.228054,-0.676196,-0.269138,-0.646773,-0.000989,0.001346,0.104167
2746,22.883333,0.228204,-0.676379,-0.269394,-0.646422,-0.000937,0.001328,0.104160
2747,22.891667,0.228444,-0.676140,-0.270153,-0.646270,-0.000888,0.001314,0.104175
2748,22.900000,0.229049,-0.676335,-0.270555,-0.645684,-0.000854,0.001276,0.104161
2749,22.908333,0.228904,-0.675791,-0.271317,-0.645985,-0.000800,0.001256,0.104195
2750,22.916667,0.229399,-0.676140,-0.271548,-0.645346,-0.000781,0.001204,0.104172
